time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.112260,0.1311,1.7280,1.5119,2.300
3.125249,0.1357,1.7283,1.4205,2.241
3.133798,0.1551,1.7145,1.3211,2.170
3.143549,0.1735,1.6752,0.4218,1.736
3.162568,0.1906,1.6229,0.3460,1.670
3.163081,0.1788,1.5468,0.2632,1.579
3.174624,-0.4483,1.4229,0.1905,1.504
3.183205,-0.4377,0.7382,0.1150,0.866
3.192768,-0.4296,0.1920,0.0229,0.471
3.204076,-0.4238,-0.2767,-0.0454,0.508
3.212490,-0.4198,-0.3796,-0.1050,0.576
3.225042,-0.0628,-0.7596,-0.1194,0.772
3.233803,0.3613,-0.8193,-0.1283,0.905
3.242359,0.7571,-0.8563,-0.1260,1.150
3.261510,0.7843,-0.8735,-0.1276,1.181
3.264660,1.2335,-0.8735,-0.1516,1.519
3.273128,1.5600,-0.4476,-0.1722,1.632
3.283451,1.9135,0.2348,-0.1762,1.936
3.293407,2.1985,1.0828,-0.1778,2.457
3.304641,2.1836,1.8963,-0.1901,2.898
3.313137,2.1816,1.9449,-0.6716,2.999
3.323794,2.1787,1.9664,-0.6935,3.016
3.332637,2.1748,1.9536,-0.9252,3.066
3.342131,2.1564,1.9131,-0.8665,3.010
3.360951,2.0958,1.8692,-0.8157,2.924
3.363621,1.4614,1.1846,-0.7737,2.034
3.375783,1.4520,0.1488,-0.7175,1.626
3.383888,1.4411,-0.7001,-0.6605,1.733
3.393418,1.4153,-1.5144,-0.6013,2.158
3.403243,1.3889,-2.2171,-0.5389,2.671
3.413066,1.3759,-2.2618,-0.4600,2.687
3.424495,1.3509,-2.2763,-0.3629,2.672
3.433498,1.3424,-2.2402,-0.2646,2.625
3.442667,1.3766,-2.1752,-0.1708,2.580
3.452066,1.3982,-2.0683,-0.0972,2.498
3.463047,1.4207,-1.4204,-0.0292,2.009
3.474317,1.4436,-0.6561,0.0193,1.586
3.483207,1.4653,0.1679,-1.0936,1.836
3.493070,1.4718,0.8578,-1.9763,2.609
3.504770,1.4623,1.5811,-2.4190,3.239
3.512844,1.4042,2.4546,-2.3502,3.677
3.525839,0.5238,2.4603,-2.2726,3.390
3.533454,0.2395,2.4305,-2.4295,3.445
3.543574,0.1976,2.3764,-2.3356,3.338
3.552389,0.1379,2.2958,-2.2333,3.206
3.562626,0.0713,1.7808,-2.4980,3.069
3.573106,-0.6544,1.6731,-2.3763,2.979
3.583660,-0.7170,1.5469,-2.2414,2.816
3.592605,-0.7697,1.4207,-2.1084,2.656
3.603104,-0.8235,1.2989,-1.9838,2.510
3.613235,-0.8910,1.7663,-1.8694,2.722
3.622339,-1.4052,2.1008,-0.6407,2.607
3.633343,-1.4509,1.9925,-0.0589,2.465
3.642274,-1.4904,1.8918,0.0541,2.409
3.652705,-2.8425,1.7976,1.1238,3.546
3.662710,-4.8034,1.7084,1.1675,5.230
3.672109,-4.8181,1.6011,1.6455,5.337
3.683785,-4.8072,0.7688,1.9590,5.248
3.692926,-4.7851,0.2479,2.4504,5.382
3.704282,-4.7374,-0.4080,3.3218,5.800
3.713541,-2.8557,-0.9810,3.2037,4.402
3.722410,-1.6895,-1.0372,3.0395,3.629
3.733084,-0.6818,-1.0785,2.8727,3.143
3.742941,0.3268,-1.3219,2.7003,3.024
3.757609,1.2791,-1.2937,1.9982,2.702
3.765118,1.3164,-1.2531,1.2995,2.234
