time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.330153,0.0047,-0.2322,0.0310,0.234
1.335988,0.0092,-0.2166,0.0221,0.218
1.339043,-0.0101,-0.1917,0.0416,0.196
1.348200,0.0135,-0.1719,0.0655,0.184
1.349082,0.0178,-0.1713,0.0607,0.183
1.354442,0.0127,-0.1706,0.0179,0.172
1.358661,-0.0019,-0.1415,-0.0102,0.142
1.362441,-0.0116,-0.0934,-0.0238,0.097
1.374066,-0.0211,-0.0693,-0.0087,0.073
1.375055,-0.0306,-0.0356,0.0062,0.047
1.395282,-0.0494,-0.0117,0.0116,0.052
1.395739,-0.0585,0.0029,0.0219,0.063
1.396035,-0.0676,0.0174,-0.0105,0.071
1.396285,-0.0813,0.0177,-0.0427,0.093
1.396521,-0.0853,0.0276,-0.0414,0.099
1.402562,-0.0893,0.0233,-0.0116,0.093
1.408202,-0.0932,0.0145,0.0037,0.094
1.414486,-0.0780,0.0153,0.0283,0.084
1.419025,-0.0393,0.0019,0.0335,0.052
1.426090,0.0088,-0.0351,0.0146,0.039
1.426880,0.0326,-0.0672,-0.0092,0.075
1.436374,0.0563,-0.0799,-0.0092,0.098
1.437068,0.0656,-0.0926,0.0048,0.114
1.443806,0.0559,-0.1051,0.0281,0.122
1.447938,0.0557,-0.1079,0.0655,0.138
1.453931,0.0461,-0.1010,0.0645,0.128
1.458662,0.0603,-0.1133,0.0777,0.150
1.464187,0.0553,-0.1209,0.0763,0.153
1.474905,0.0646,-0.1285,0.0940,0.172
1.475462,0.0406,-0.1126,0.0972,0.154
1.480307,0.0215,-0.0921,0.0956,0.134
1.483367,-0.0023,-0.0816,0.0940,0.124
1.487617,-0.0164,-0.0521,0.0878,0.103
1.492937,-0.0161,-0.0137,0.0815,0.084
1.498465,0.0031,0.0197,0.0610,0.064
1.502810,0.0222,0.0624,0.0545,0.086
1.508799,0.0602,0.1048,0.0432,0.128
1.512759,0.0742,0.1280,0.0320,0.151
1.518445,0.0928,0.1274,0.0115,0.158
1.523547,0.0971,0.1173,0.0004,0.152
1.527831,0.1061,0.0932,0.0177,0.142
1.533442,0.1104,0.0884,0.0108,0.142
1.537892,0.0861,0.0695,0.0037,0.111
1.544805,0.0527,0.0556,-0.0127,0.078
1.549102,0.0099,0.0274,-0.0098,0.031
1.554978,-0.0088,0.0042,-0.0255,0.027
1.560401,-0.0179,-0.0283,-0.0267,0.043
1.561777,-0.0175,-0.0559,-0.0561,0.081
1.574438,-0.0218,-0.0787,-0.0568,0.099
1.574882,-0.0024,-0.0873,-0.0242,0.091
1.577817,0.0025,-0.0768,-0.0109,0.078
1.585650,-0.0069,-0.0809,-0.0023,0.081
1.592167,-0.0020,-0.0755,0.0159,0.077
1.592594,-0.0162,-0.0702,0.0293,0.078
1.597664,-0.0303,-0.0556,0.0331,0.071
1.602401,-0.0442,-0.0220,0.0371,0.062
1.607912,-0.0296,0.0018,0.0079,0.031
1.614213,-0.0246,0.0302,-0.0209,0.044
1.618187,-0.0339,0.0537,-0.0398,0.075
1.624592,-0.0288,0.0583,-0.0159,0.067
1.628191,-0.0237,0.0534,-0.0540,0.080
1.635271,-0.0043,0.0533,-0.0823,0.098
1.637863,0.0006,0.0487,-0.0867,0.099
1.644150,0.0103,0.0537,-0.0578,0.080
1.647947,0.0200,0.0539,-0.0341,0.067
1.653464,0.0343,0.0258,-0.0297,0.052
1.656858,0.0533,0.0121,-0.0539,0.077
1.662570,0.0673,0.0270,-0.0495,0.088
1.678253,0.0623,0.0323,-0.0309,0.077
1.679212,0.0526,0.0375,-0.0172,0.067
1.679818,0.0381,0.0426,-0.0415,0.071
1.682978,0.0238,0.0333,-0.0607,0.073
1.687286,0.0095,0.0288,-0.0510,0.059
1.694850,-0.0047,0.0337,-0.0272,0.044
1.698446,-0.0140,0.0385,-0.0273,0.049
1.702936,-0.0043,0.0480,-0.0179,0.051
1.709064,-0.0137,0.0811,-0.0180,0.084
1.712775,-0.0135,0.0947,-0.0322,0.101
1.716815,-0.0134,0.1226,-0.0460,0.132
1.722939,-0.0275,0.1455,-0.0643,0.161
1.728257,-0.0272,0.1637,-0.0730,0.181
1.733617,-0.0174,0.1773,-0.0722,0.192
1.739196,0.0020,0.1624,-0.0951,0.188
1.743712,0.0211,0.1431,-0.1083,0.181
1.748049,0.0355,0.1336,-0.0834,0.161
1.753210,0.0401,0.1193,-0.0538,0.137
1.756984,0.0353,0.1004,-0.0385,0.113
1.762998,0.0209,0.0865,-0.0139,0.090
1.772361,0.0067,0.0679,0.0056,0.068
1.773775,-0.0121,0.0495,0.0107,0.052
1.790844,-0.0402,0.0406,-0.0081,0.058
1.791292,-0.0587,0.0412,-0.0078,0.072
1.791501,-0.0485,0.0655,0.0114,0.082
1.791705,-0.0336,0.0660,-0.0172,0.076
1.798859,-0.0093,0.0854,-0.0409,0.095
1.802477,0.0100,0.1235,-0.0742,0.144
1.807601,0.0529,0.1377,-0.1072,0.182
1.812956,0.0860,0.1470,-0.1824,0.250
1.818389,0.1092,0.1611,-0.2474,0.315
1.824946,0.1086,0.1702,-0.2215,0.300
1.827928,0.1174,0.1605,-0.1431,0.245
1.833874,0.1452,0.1558,-0.0842,0.229
1.837390,0.1489,0.1417,-0.0541,0.213
1.843115,0.1479,0.1323,-0.0672,0.210
1.847592,0.1469,0.1276,-0.0709,0.207
1.854706,0.0937,0.1420,-0.0792,0.188
1.858539,0.0409,0.1420,-0.0778,0.167
1.863161,-0.0210,0.1610,-0.0904,0.186
1.873056,-0.0729,0.1799,-0.0835,0.211
1.873753,-0.1101,0.2036,-0.1048,0.254
1.889419,-0.1186,0.2415,-0.1397,0.303
1.889740,-0.1032,0.2414,-0.1739,0.315
1.889891,-0.0831,0.2416,-0.1839,0.315
1.891260,-0.0489,0.2277,-0.1983,0.306
1.897628,-0.0150,0.2047,-0.2172,0.299
1.901984,-0.0003,0.1629,-0.2028,0.260
1.906960,0.0238,0.1122,-0.1931,0.225
1.912458,0.0335,0.0715,-0.1834,0.200
1.916862,0.0241,0.0359,-0.1499,0.156
1.921486,0.0100,-0.0137,-0.1215,0.123
1.926436,0.0103,-0.0343,-0.0932,0.100
1.937775,-0.0084,-0.0547,-0.0839,0.101
1.938340,-0.0033,-0.0654,-0.0795,0.103
1.943320,-0.0029,-0.0475,-0.0559,0.073
1.948006,-0.0025,-0.0488,-0.0516,0.071
1.951534,-0.0211,-0.0262,-0.0802,0.087
