time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.108007,-0.1093,0.0914,-0.0135,0.143
2.112978,-0.1081,0.0866,-0.0098,0.139
2.118419,-0.1022,0.0819,-0.0106,0.131
2.124841,-0.0821,0.0632,-0.0112,0.104
2.128782,-0.0431,0.0209,-0.0259,0.054
2.132764,-0.0093,-0.0258,-0.0451,0.053
2.136693,0.0243,-0.0437,-0.0263,0.057
2.142042,0.0718,-0.0566,0.0018,0.091
2.153269,0.1046,-0.0600,0.0347,0.126
2.155022,0.1324,-0.0874,0.0626,0.171
2.155962,0.1267,-0.0910,0.0665,0.170
2.162116,0.1020,-0.0852,0.0751,0.153
2.177847,0.0585,-0.0843,0.0741,0.127
2.178364,0.0154,-0.0738,0.0494,0.090
2.178628,-0.0084,-0.0681,0.0296,0.075
2.181029,-0.0176,-0.0766,0.0004,0.079
2.186596,-0.0268,-0.0612,-0.0048,0.067
2.190488,-0.0217,-0.0554,0.0045,0.060
2.196417,-0.0166,-0.0590,0.0043,0.061
2.201115,0.0121,-0.0721,0.0279,0.078
2.206827,0.0169,-0.0851,0.0323,0.093
2.213346,0.0168,-0.1028,0.0369,0.110
2.215788,0.0120,-0.1109,0.0368,0.117
2.224333,0.0025,-0.1237,0.0415,0.130
2.225342,-0.0308,-0.1269,0.0368,0.136
2.232494,-0.0495,-0.1113,0.0513,0.132
2.236677,-0.0682,-0.1053,0.0611,0.140
2.241852,-0.0914,-0.0995,0.0567,0.147
2.248862,-0.0765,-0.0795,0.0239,0.113
2.251710,-0.0903,-0.0598,0.0010,0.108
2.272956,-0.0660,-0.0498,0.0068,0.083
2.273462,-0.0324,-0.0257,0.0412,0.058
2.273711,-0.0038,-0.0161,0.0421,0.045
2.273945,0.0149,-0.0163,0.0383,0.044
2.276240,0.0240,0.0025,0.0491,0.055
2.281188,0.0282,0.0210,0.0314,0.047
2.287708,0.0181,0.0203,0.0235,0.036
2.290705,0.0128,0.0339,0.0393,0.053
2.296726,-0.0114,0.0331,0.0360,0.050
2.303284,-0.0448,0.0468,0.0374,0.075
2.307648,-0.0543,0.0699,0.0578,0.106
2.313871,-0.0494,0.0643,0.0685,0.106
2.316233,-0.0398,0.0586,0.0840,0.110
2.323256,-0.0304,0.0623,0.0805,0.106
2.328038,-0.0258,0.1038,0.0437,0.116
2.332462,-0.0118,0.1402,0.0453,0.148
2.337048,0.0069,0.1811,0.0613,0.191
2.341504,0.0444,0.2122,0.0675,0.227
2.350302,0.1006,0.2192,0.0453,0.245
2.351626,0.1183,0.2214,0.0564,0.257
2.355707,0.1121,0.2092,0.0483,0.242
2.361968,0.1107,0.2160,0.0021,0.243
2.366589,0.0667,0.2323,-0.0153,0.242
2.376706,0.0325,0.2437,0.0101,0.246
2.377090,0.0128,0.2455,0.0164,0.246
2.380183,-0.0114,0.2379,0.0226,0.239
2.386156,-0.0165,0.2209,0.0146,0.222
2.391552,-0.0357,0.2137,0.0113,0.217
2.397580,-0.0357,0.1972,0.0035,0.200
2.401666,-0.0215,0.1715,0.0006,0.173
2.406505,-0.0026,0.1414,0.0119,0.142
2.412841,-0.0029,0.1021,0.0518,0.115
2.418196,0.0063,0.0680,0.0866,0.110
2.421158,0.0202,0.0722,0.0926,0.119
2.428162,0.0340,0.0289,0.0463,0.064
2.432341,0.0477,-0.0045,0.0048,0.048
2.439659,0.0614,-0.0092,-0.0177,0.065
2.440763,0.0560,-0.0327,0.0118,0.066
