time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.265784,-2.0569,1.7497,-0.8576,2.833
3.276235,-2.7587,2.2948,-0.8073,3.678
3.286575,-3.4461,2.8328,0.7586,4.525
3.300774,-4.0487,3.6405,1.6523,5.690
3.306038,-4.8143,4.3542,1.6325,6.693
3.316244,-4.7943,4.2619,1.5629,6.602
3.326194,-4.7556,4.1468,1.4905,6.483
3.336398,-4.7012,4.0003,1.4044,6.331
3.347123,-4.6623,3.8425,0.7132,6.084
3.356898,-4.1364,3.6640,-0.2135,5.530
3.366651,-2.5137,3.1419,-1.2436,4.212
3.375823,-1.8928,2.5074,-1.7877,3.615
3.386086,-1.8773,2.3285,-1.8473,3.515
3.399067,-1.8673,2.1419,-1.9134,3.426
3.406369,-1.8624,1.6111,-1.9707,3.154
3.417011,-1.8655,1.4469,-2.0036,3.096
3.426701,-4.4891,1.2857,-1.2963,4.846
3.436740,-4.5008,1.1413,-1.2708,4.814
3.447170,-4.5152,-0.0194,-1.2171,4.676
3.456705,-4.5307,-0.9201,-0.7266,4.680
3.466550,-4.5445,-1.5548,-0.3357,4.815
3.490168,-4.2688,-1.5648,-0.3005,4.556
3.493349,-1.8649,-1.5595,-0.2709,2.446
3.497592,0.7198,-1.5373,-0.2479,1.716
3.518588,3.1458,-1.4892,-0.2306,3.488
3.520265,5.1910,-1.1184,-0.2257,5.315
3.526805,6.6766,-0.6891,-0.2437,6.716
3.535892,6.6759,-0.2441,-0.2431,6.685
3.545916,6.6696,-0.1783,-0.4408,6.687
3.555678,6.6566,-0.0953,-0.3710,6.668
3.566007,6.6341,-0.0320,-0.2744,6.640
3.585552,5.7948,0.0163,-0.1713,5.797
3.587056,4.6936,0.0404,-0.0293,4.694
3.613158,3.5876,-0.2293,0.1502,3.598
3.614050,2.5775,-0.5534,0.3337,2.657
3.616444,1.6627,-0.9451,0.5155,1.981
3.626178,1.0544,-0.9657,0.6694,1.579
3.636268,0.9870,-0.9822,0.5751,1.507
3.646957,0.9388,-0.9805,0.6822,1.519
3.658513,0.9078,-0.9623,0.7531,1.522
3.667525,0.8918,-0.9190,0.7933,1.506
3.675950,0.9006,-0.4368,0.8101,1.288
3.685535,1.3259,0.0161,0.8099,1.554
3.700216,1.7972,0.0577,0.7984,1.967
3.705553,2.3259,0.0960,0.7799,2.455
3.715802,2.3374,0.1443,0.7598,2.462
3.726647,2.3474,0.5160,0.9872,2.598
3.737046,2.3549,0.5424,0.9741,2.606
3.747957,2.3595,0.5333,0.9251,2.590
3.757081,2.3348,0.2410,0.8934,2.511
3.766051,1.3010,0.2360,0.8627,1.579
3.777287,0.0215,0.1774,0.8321,0.851
3.787037,-1.1899,-0.2443,0.8415,1.478
3.803939,-1.9516,-0.6656,0.8637,2.236
3.807187,-2.4280,-0.6801,0.8460,2.660
3.817408,-2.8677,-0.6821,1.0405,3.126
3.826052,-3.1488,-0.6751,1.6106,3.601
3.835704,-3.6110,-0.6607,2.2675,4.315
3.846342,-4.3768,-0.0969,3.1987,5.422
3.857201,-4.9180,0.8045,3.0735,5.855
3.865560,-5.4143,1.2915,2.9173,6.284
3.876034,-5.3509,1.2951,2.7482,6.153
3.885416,-5.2884,1.2931,2.5705,6.021
3.896754,-5.2297,1.2858,1.6433,5.631
3.906582,-5.1775,1.2718,0.3429,5.342
3.916605,-4.3967,0.3309,0.1988,4.414
3.926245,-1.9739,-0.7857,0.0536,2.125
3.936596,-1.9534,-1.8868,-0.0941,2.717
3.948290,-1.9240,-2.5235,-0.2167,3.181
3.957235,-1.8988,-2.5154,-0.3266,3.169
3.966015,-1.8783,-2.5071,-0.4152,3.160
3.979850,-2.7751,-2.4578,-0.4788,3.738
3.986501,-2.7633,-2.3908,-0.5099,3.689
4.001886,-2.7546,-1.0271,-0.5154,2.985
4.005782,-2.7482,0.0946,-0.5525,2.805
4.017328,-2.7446,0.8619,-0.5649,2.932
4.026378,-1.9809,0.9740,-0.5936,2.286
4.035832,-0.5933,1.0692,-0.5846,1.355
4.046657,0.8883,1.1527,-0.6120,1.579
4.057308,2.3548,1.2173,-0.9999,2.833
4.066646,3.7371,1.2368,-0.9520,4.050
4.077141,3.7283,1.2180,-0.9083,4.026
4.085849,3.7174,1.1207,-0.8553,3.976
4.102442,3.7035,0.4592,-0.7909,3.815
4.105735,3.6859,-0.2710,-0.6874,3.759
4.118025,3.6639,-0.7144,-0.5703,3.776
4.126927,2.2903,-0.7780,-0.1188,2.422
4.136659,1.1062,-0.8256,-0.0071,1.380
4.146250,0.1937,-0.8638,0.0899,0.890
4.157466,-0.2004,-0.8961,0.1809,0.936
4.166612,-0.2244,-0.9003,0.2619,0.964
4.177220,-0.2443,-0.8811,0.2888,0.959
4.186797,-0.2565,-0.8400,0.2928,0.926
4.200378,-0.2606,-0.7607,0.2853,0.853
4.205942,-0.2475,-0.6902,0.2647,0.780
4.217759,-0.2326,-0.8658,0.2369,0.927
4.227040,0.2200,-1.1241,0.2283,1.168
4.236316,0.9609,-1.4642,0.2379,1.767
4.248093,2.0834,-1.3975,0.6944,2.603
4.256607,3.3408,-1.3305,1.0993,3.760
4.267161,4.5294,-1.2604,1.0956,4.828
4.276917,4.5716,-1.1700,1.0820,4.841
4.287933,4.6108,-1.0465,1.0748,4.849
4.306836,4.6336,-0.9190,1.0591,4.841
4.307956,4.6365,-0.7853,-0.2345,4.708
4.317372,4.6443,-0.6265,-0.1989,4.691
4.326694,3.8152,-0.4631,-0.1502,3.846
4.335995,2.6008,0.0221,-0.3525,2.625
4.347268,1.1810,0.1448,-0.2954,1.226
4.357568,-0.1422,0.2546,-0.2017,0.355
4.366870,-1.3672,0.8927,-0.1135,1.637
4.377105,-1.9326,1.4845,-0.0337,2.437
4.389099,-1.9437,2.0812,0.0459,2.848
4.402572,-1.9449,2.8327,0.4238,3.462
4.406667,-1.9376,3.4817,0.4483,4.010
4.417394,-2.3592,3.7606,0.4603,4.463
4.426511,-2.3371,4.0145,0.4522,4.667
4.435913,-2.3236,3.8549,0.4274,4.521
4.445686,-2.2946,3.6816,0.3905,4.356
4.456668,-2.9466,3.5007,0.3298,4.588
4.467037,-3.4777,3.3141,0.2216,4.809
4.480821,-3.4680,2.3377,-0.1328,4.184
4.485822,-3.4499,1.1170,-0.1832,3.631
4.507635,-3.4361,-0.3456,-0.2431,3.462
4.508757,-3.4254,-0.4688,-0.3130,3.471
4.517387,-2.8313,-0.6013,-0.3653,2.917
4.526668,-2.8247,-0.7046,-0.7132,2.997
4.538332,-2.8192,-0.7755,-0.7391,3.016
4.546476,-2.8138,-0.5409,-0.7699,2.967
4.557751,-2.7817,0.4157,-0.7955,2.923
4.567474,-2.2592,1.2484,-0.8179,2.708
4.577075,-2.2548,1.8849,-1.4621,3.283
4.586650,-2.2521,2.2386,-1.4997,3.512
4.603501,-2.2516,2.2503,-1.5294,3.532
4.607062,-0.5120,2.2407,-1.5456,2.770
4.617023,0.6599,2.2009,-1.5239,2.757
4.626748,1.3224,2.1401,-1.4915,2.925
4.635950,1.3402,1.4381,-1.3961,2.411
4.647708,1.3690,0.2694,-1.3102,1.914
4.656857,1.7358,-0.9812,-0.7836,2.142
4.666918,1.7319,-2.1033,-0.3033,2.741
4.679980,2.1780,-2.9038,0.2632,3.639
4.685890,2.1917,-2.9129,0.8152,3.735
4.703845,2.5784,-2.9028,0.8868,3.983
4.705904,2.6030,-2.8700,0.9548,3.991
4.717830,2.8371,-2.7867,1.0199,4.105
4.727827,2.8736,-2.6113,1.0750,4.029
4.736205,3.4602,-1.6579,1.0908,3.989
4.746927,3.9930,-0.7065,0.5555,4.093
4.757628,4.5918,0.2578,0.5487,4.632
4.767033,4.5892,0.4298,0.5395,4.641
4.776482,4.5830,0.5631,0.5448,4.650
4.785856,4.5717,0.6875,0.5699,4.658
4.808508,4.5545,0.7782,0.6047,4.660
